Id,Latitude,Longitude,GL_ID,Basin,Sub_Basin,Area,Elevation,Type,Country
318,27.66707213450,86.54762770310,GL086547E27667N,Koshi,Dudh Koshi,0.00979792876,4333,E(o),Nepal
319,27.66388521310,86.54469048240,GL086544E27663N,Koshi,Dudh Koshi,0.00732725632,4337,E(o),Nepal
320,27.70347559520,86.55969886430,GL086559E27703N,Koshi,Dudh Koshi,0.07956975202,4799,M(o),Nepal
321,27.70152130390,86.57275753310,GL086572E27701N,Koshi,Dudh Koshi,0.04166188748,4719,M(o),Nepal
322,27.70939547540,86.56305823360,GL086563E27709N,Koshi,Dudh Koshi,0.02821460967,4870,M(e),Nepal
323,27.72794361540,86.56974179650,GL086569E27727N,Koshi,Dudh Koshi,0.02920259084,4990,M(o),Nepal
324,27.71137922420,86.59935111990,GL086599E27711N,Koshi,Dudh Koshi,0.08900895560,4611,M(l),Nepal
325,27.70839347470,86.59676167460,GL086596E27708N,Koshi,Dudh Koshi,0.00980004107,4555,M(o),Nepal
326,27.67417250680,86.60909565340,GL086609E27674N,Koshi,Dudh Koshi,0.06528143780,4384,E(c),Nepal
327,27.68238591500,86.60130420940,GL086601E27682N,Koshi,Dudh Koshi,0.00782887370,4527,E(o),Nepal
328,27.72290232130,86.60217184920,GL086602E27722N,Koshi,Dudh Koshi,0.00508474953,4971,M(o),Nepal
329,27.82253709560,86.93473498500,GL086934E27822N,Koshi,Dudh Koshi,0.04577287217,5181,M(o),Nepal
393,27.95991549260,86.56785050260,GL086567E27959N,Koshi,Dudh Koshi,0.00863139676,4906,M(o),Nepal
461,27.69326751300,86.54978959250,GL086549E27693N,Koshi,Dudh Koshi,0.02305747128,4707,E(o),Nepal
462,27.68557866580,86.57001748000,GL086570E27685N,Koshi,Dudh Koshi,0.01873869227,4737,M(o),Nepal
463,27.64978310740,86.58036380180,GL086580E27649N,Koshi,Dudh Koshi,0.00906881553,4253,E(o),Nepal
464,27.70314732470,86.60531436120,GL086605E27703N,Koshi,Dudh Koshi,0.01004595081,4640,M(o),Nepal
465,27.69097943400,86.60556705630,GL086605E27690N,Koshi,Dudh Koshi,0.00438413505,4695,E(o),Nepal
466,27.71042004840,86.59033801140,GL086590E27710N,Koshi,Dudh Koshi,0.03023645333,4637,M(l),Nepal
467,27.77147532690,86.64511690770,GL086645E27771N,Koshi,Dudh Koshi,0.02645755087,5190,M(o),Nepal
468,27.78860674720,86.63214670810,GL086632E27788N,Koshi,Dudh Koshi,0.05150102245,5203,M(e),Nepal
469,27.90088856410,86.57623657770,GL086576E27900N,Koshi,Dudh Koshi,0.02904113057,5162,M(o),Nepal
