GL_ID,date,year,month,S1_observations,VV_mean,VV_median,VV_stdDev,VH_mean,VH_median,VH_stdDev,angle_mean
GL086539E27979N,2017-07,2017,7,14,-16.68496821437488,-18.02926929212408,4.049031034848995,-23.26287156228964,-23.844034360507845,2.796825763275557,39.706115380652015
GL086539E27979N,2017-08,2017,8,14,-16.580968797010442,-17.676749312194218,3.817233314525897,-22.848073873680164,-23.352730248421647,2.451552715994344,39.70134888795576
GL086539E27979N,2017-09,2017,9,16,-16.716619359160486,-17.786834987377222,4.122463266751597,-22.58042507461812,-23.151507646739446,3.1357051596777863,39.70213805812141
GL086539E27979N,2017-10,2017,10,16,-15.655947388197417,-16.34756260011241,4.178487361696696,-21.710748956835253,-22.45274089623346,3.228276506234723,39.70040175087036
GL086539E27979N,2017-11,2017,11,14,-14.424209274116308,-14.69656926468305,3.6769116365748657,-20.56809768204137,-21.288605167781867,3.215433638947642,39.70201299538433
GL086539E27979N,2017-12,2017,12,16,-13.256417505623569,-13.566571275093867,3.4479741000648123,-19.673760147555672,-20.1650306209896,3.111195140603481,39.70236809748421
GL086539E27979N,2018-01,2018,1,16,-12.98682694968979,-13.528422214789172,3.0820008681480004,-19.27726752350725,-20.059179982450903,3.160935629859715,39.70066258940227
GL086539E27979N,2018-02,2018,2,14,-13.799204956884092,-14.067553258890282,3.6155720857444016,-19.76543625208151,-20.290056174853216,2.958906399428651,39.70161859227252
GL086539E27979N,2018-03,2018,3,16,-13.491462948193954,-13.736955320530548,2.871900640512042,-20.69413847516212,-20.982987720372083,3.0142273621976856,39.70065799732037
GL086539E27979N,2018-04,2018,4,14,-14.368876241827394,-14.712539955465102,2.605668932344035,-22.32114935800619,-22.47563765150557,2.675460008833064,39.70895160311897
GL086539E27979N,2018-05,2018,5,16,-12.87389749967078,-13.025050858817094,2.548387765008449,-20.318888177274257,-20.746230012051228,2.931771787466856,39.69983322980115
GL086539E27979N,2018-06,2018,6,14,-16.013362606762012,-16.587490494602214,4.150665983825767,-23.34296604393153,-23.83435347599025,3.4232813263082664,39.70821894645354
GL086539E27979N,2018-07,2018,7,16,-16.424268974375877,-17.77791542687102,3.873268294484217,-23.77530739856952,-24.336409239834808,2.8524204574473653,39.70271911735846
GL086539E27979N,2018-08,2018,8,16,-16.647860916446607,-18.44549180166704,4.172488819437409,-23.84914463220678,-24.510274720919018,3.107825997986576,39.70484661018145
GL086539E27979N,2018-09,2018,9,13,-16.379347980542903,-17.697052733202536,4.308021353878616,-23.72524402335732,-24.211004367047487,3.886814506877869,39.70181538218581
GL086539E27979N,2018-10,2018,10,16,-15.167361137848143,-15.805658954674817,4.228235433679297,-21.53818494124728,-22.18025827230811,3.6680992713202745,39.7032604098278
GL086539E27979N,2018-11,2018,11,14,-14.602835972934818,-15.05264819777905,4.277913608787492,-20.51773450176526,-21.35094639293633,3.688286732098098,39.69836813652307
GL086539E27979N,2018-12,2018,12,16,-13.450129433162749,-13.781249132703614,3.6257837352361513,-20.07728680203775,-20.5411068578838,3.375282203199592,39.70325546977909
GL086539E27979N,2019-01,2019,1,16,-13.11818735364072,-13.708027940909256,2.653126815242993,-20.58452526358772,-21.197632542020685,3.179414783704058,39.69888152830919
GL086539E27979N,2019-02,2019,2,14,-13.423732040273537,-13.71797065432385,2.650621347006113,-20.74621065768677,-21.10571021826486,3.2357113751207955,39.70128749054504
GL086539E27979N,2019-03,2019,3,16,-13.683836794575974,-13.907387506311489,2.5618585307764925,-21.577670216127512,-21.9622262807276,2.907040104104008,39.69764057898333
GL086539E27979N,2019-04,2019,4,14,-13.22703305360784,-13.459901634355896,1.9452724725541573,-22.31577929180429,-22.33441726619991,2.60101818338129,39.69920272608897
GL086539E27979N,2019-05,2019,5,14,-13.946588471272928,-14.156104026684432,2.641274033425346,-22.54712845166548,-22.90311503731071,3.033003848504728,39.7052599018273
GL086539E27979N,2019-06,2019,6,16,-15.37317694877796,-15.84296939379674,3.891815863489082,-23.498956066516914,-23.55401517830865,3.5243387024646884,39.70376346667337
GL086539E27979N,2019-07,2019,7,14,-15.889359600887795,-17.316134136962916,3.956970123018408,-24.3668717184697,-24.665190287567924,3.832854046924177,39.706945940643
GL086539E27979N,2019-08,2019,8,17,-16.860770578918938,-18.09193774723391,4.079494432797184,-24.4807127623344,-25.036719458823576,3.2978118118435984,39.69914242061677
GL086539E27979N,2019-09,2019,9,16,-16.696317448850785,-17.912797748174686,3.986097291168001,-24.56665058526233,-24.90975421360992,3.281222185747933,39.704593969288624
GL086539E27979N,2019-10,2019,10,18,-15.852768090981412,-16.938148891359457,4.01342316095114,-23.094569619572965,-23.556609644138472,3.503548758874646,39.71962204668004
GL086539E27979N,2019-11,2019,11,18,-14.610964498288286,-15.218494716618846,4.126256877972191,-21.27506854022484,-21.5466448254974,3.530302922023433,39.71556569990777
GL086539E27979N,2019-12,2019,12,17,-13.285749682699052,-13.69234478518857,3.1341250877537994,-21.14856344973873,-21.45884089866014,3.569366898789472,39.65213876132262
GL086539E27979N,2020-01,2020,1,18,-13.660105140902807,-14.20376928179018,2.8034130979011183,-20.972353841667136,-21.39374179220528,3.047199242894242,39.70163843549338
GL086539E27979N,2020-02,2020,2,14,-13.106580073667034,-13.468165931815152,2.4516234729979174,-20.8405599384809,-21.481379015777744,3.1604610987206785,39.77313460180949
GL086539E27979N,2020-03,2020,3,16,-13.101856064746997,-13.087763473979209,2.3812066618675574,-21.535438705448257,-21.7712088584064,3.110595331544836,39.78068572608343
GL086539E27979N,2020-04,2020,4,16,-13.997767253122923,-14.293315348383674,1.8009675646962844,-22.00101110328045,-22.22247772066348,2.1898548569538216,39.7759075329047
GL086539E27979N,2020-05,2020,5,16,-15.420217315039013,-15.639708153938898,2.419334332796712,-24.367871400318418,-24.66131578846765,2.6113035618315865,39.7813160328057
GL086539E27979N,2020-06,2020,6,14,-15.64669263415256,-16.332756187187986,2.7866797153127543,-23.74620663143843,-23.96399621111229,2.193170987892372,39.78070179420752
GL086539E27979N,2020-07,2020,7,18,-16.473520516608207,-17.991369522540353,4.202130014328323,-24.479769943214468,-25.137207368520688,3.1941282698516287,39.78348691629129
GL086539E27979N,2020-08,2020,8,16,-16.626200258822163,-18.15872037292844,4.026324124567148,-23.99683976018646,-24.37968144647436,2.864902672527597,39.78148042524256
GL086539E27979N,2020-09,2020,9,14,-16.643842688701564,-18.166367493104367,4.198753060215379,-23.38869593418531,-24.022442863225493,3.1451768133825704,39.77717346282758
GL086539E27979N,2020-10,2020,10,14,-15.839564232386484,-16.572346722606024,4.402079894838376,-22.84180815162137,-23.89496189646677,3.5464665610218185,39.77008726237672
GL086539E27979N,2020-11,2020,11,12,-14.428682757472131,-14.192295878959603,4.236296329678415,-21.050355271712103,-21.395606643692204,3.169412565223118,39.76626312095659
GL086539E27979N,2020-12,2020,12,13,-12.70527251191574,-13.230546536021862,3.059842408367777,-20.08186618904325,-20.554710352270423,3.237506850050175,39.76331248018447
GL086539E27979N,2021-01,2021,1,14,-12.975620210201866,-13.383084375079628,2.994174489576378,-19.831924591500872,-20.346507765269305,3.000795146299971,39.76970004337893
GL086539E27979N,2021-02,2021,2,11,-13.0226418066133,-13.26186576970921,2.651097527046236,-19.82641926457192,-20.32319100743308,2.856530904207021,39.76379863797065
GL086539E27979N,2021-03,2021,3,12,-12.770821488007485,-13.151582609502729,2.9722148248352465,-19.801791994659336,-20.22488809019676,2.71366110591506,39.76600028563745
GL086539E27979N,2021-04,2021,4,13,-12.639829559237588,-12.961976676743973,2.4550906478113594,-20.413675302615747,-20.85693855102044,2.7723231987769843,39.771584593941775
GL086539E27979N,2021-05,2021,5,14,-16.767750137758686,-17.094480977270738,2.3828750354795227,-24.66248865865128,-24.958933709056154,2.176700343006488,39.766477006019215
GL086539E27979N,2021-06,2021,6,11,-15.987684163576088,-16.959876172298983,3.835422366766181,-24.364277812691103,-24.954727912867813,3.31305006334272,39.76751510453167
GL086539E27979N,2021-07,2021,7,14,-16.72817629138698,-18.336217513461595,4.301465996562109,-24.03175601918173,-24.97987607920994,3.2779987789436262,39.76738930468546
GL086539E27979N,2021-08,2021,8,13,-16.20568766374993,-17.52856025727279,4.030514405171861,-23.696551100075222,-24.3370524144451,3.084102327537812,39.766757432956304
GL086539E27979N,2021-09,2021,9,12,-16.781619466020075,-17.897074016291647,3.9841411865853216,-23.66788498383008,-24.22252640824076,3.095576269181841,39.7679516228778
GL086539E27979N,2021-10,2021,10,13,-16.815702648065315,-17.72733955262857,4.034920961448834,-23.919428263686743,-24.38628977798369,3.194002244694888,39.76359138869027
GL086539E27979N,2021-11,2021,11,11,-14.667894069926128,-14.706408812978305,3.5947991728050104,-21.618135032934543,-22.295250764303425,3.266366871740591,42.43012300437109
GL086539E27979N,2021-12,2021,12,12,-13.220253895499804,-13.462479739192265,2.869356722751438,-21.140394630913825,-21.1563826172928,2.843366763390881,39.76625284721677
GL086539E27979N,2022-01,2022,1,13,-14.47275680564694,-15.151508230023037,2.854078327094911,-21.45796786644769,-21.60573877731878,3.102949485645998,39.765572598875714
GL086539E27979N,2022-02,2022,2,12,-13.879846071758395,-14.541422914719329,2.76391125385139,-20.478207481388733,-20.290887628298467,2.398231299767654,39.7637481600577
GL086539E27979N,2022-03,2022,3,13,-14.271783112282993,-14.690937309817288,2.561473029406262,-22.024697573599035,-22.15891618079514,2.867177998137781,39.76617297426464
GL086539E27979N,2022-04,2022,4,12,-13.52911581122938,-13.98164707986954,2.966415561092319,-21.21850955485589,-21.840855504420347,2.932799270688535,39.7680355264174
GL086539E27979N,2022-05,2022,5,13,-14.68828733987581,-14.233035176313711,3.6280621057710287,-22.63453113235305,-22.635460597547564,3.017727004209521,39.77790398331653
GL086539E27979N,2022-06,2022,6,12,-15.906822176134437,-16.516666783894166,3.9262748220495856,-22.966876031561167,-23.80065139331799,3.300420562926637,39.76205659708609
GL086539E27979N,2022-07,2022,7,13,-16.411280313344978,-17.695414581000293,4.062635746568611,-24.20818642449373,-24.947101799141443,2.9464168412400498,39.90417275716214
GL086539E27979N,2022-08,2022,8,14,-16.97061875683639,-18.402879817207,4.129369810505279,-24.195683098189203,-24.838704729113,2.9604720344501017,40.03604312638877
GL086539E27979N,2022-09,2022,9,13,-16.298423007808065,-17.60358481475354,3.7278547042625374,-24.189858040492087,-24.91205156525635,2.95237189292262,40.03798544135481
GL086539E27979N,2022-10,2022,10,10,-17.152629119513687,-17.633268475207956,3.591889885833849,-24.082028077360256,-24.78863560308984,2.9335593395418056,40.04268297092159
GL086539E27979N,2022-11,2022,11,13,-14.876817884397406,-15.334675408191089,4.139237867380613,-21.59781438855193,-22.34792166212687,3.474479717978251,40.03827909226829
GL086539E27979N,2022-12,2022,12,13,-13.244861022498396,-13.964471063801598,3.298814419356124,-20.5804007800306,-21.516345672963848,3.583912084292185,40.03881108098483
GL086539E27979N,2023-01,2023,1,12,-12.34131916617923,-12.930046523655276,2.846824939091129,-19.79212476280821,-20.31194638737041,3.351280092427256,40.032380560258105
GL086539E27979N,2023-02,2023,2,10,-12.527696315027075,-12.89126503127274,2.9027917577068973,-19.74331963349241,-20.03722873017964,3.2531250226676627,40.03853126391779
GL086539E27979N,2023-03,2023,3,11,-13.90364680315877,-14.527168887113216,3.0821910876078165,-21.841264816344484,-22.49081788137164,3.2546693237040256,40.03775661453207
GL086539E27979N,2023-04,2023,4,13,-13.873850584049912,-14.209769982950982,2.387642193306616,-22.372771837841583,-22.80251528864596,2.550922072488643,40.04064469777907
GL086539E27979N,2023-05,2023,5,12,-14.422541335655698,-14.453253588825074,2.38117053899576,-23.064243254941903,-23.58889359347944,2.6427225449359413,40.040547078857024
GL086539E27979N,2023-06,2023,6,13,-15.46200082951372,-16.042325503045717,3.758217285651396,-22.75059076473808,-23.593535332398456,3.382596957499302,40.11697189130353
GL086539E27979N,2023-07,2023,7,11,-16.427126262415616,-17.899088494790767,4.054597764933967,-23.56360264701521,-24.478522931557045,3.1113779704108504,36.62042261382185
GL086539E27979N,2023-08,2023,8,12,-16.650493975093003,-18.17410496425672,4.307056772002754,-24.782138720417745,-25.319390568852192,3.647478834868556,40.04165437056432
GL086539E27979N,2023-09,2023,9,14,-16.62179983627024,-18.160547832629,4.190019307628917,-24.140179600865977,-24.719925692464884,3.735740730680755,40.03855450558075
GL086539E27979N,2023-10,2023,10,13,-16.521445130079965,-18.02600243906888,3.983360955442457,-23.75428774722008,-24.54336041314947,4.054020855289728,40.03676507910904
GL086539E27979N,2023-11,2023,11,12,-14.9770272117983,-15.680481471200896,4.026210889714073,-21.816697521802897,-22.18152105442757,4.030938699487551,40.04517060545686
GL086539E27979N,2023-12,2023,12,13,-14.018277917776452,-14.529689402511352,3.1279153277935103,-21.54467665056755,-22.178133934748868,3.432233008141828,40.036158926548566
GL086539E27979N,2024-01,2024,1,13,-12.520299002752504,-12.894906947415688,2.657941692322251,-20.446178496963643,-21.097849237441192,3.3974732290021405,40.03997057052637
GL086539E27979N,2024-02,2024,2,12,-12.948766824300227,-13.1999614787115,2.515370512584689,-20.477700608428613,-20.44053908981146,3.1986272852732167,40.03468565565665
GL086539E27979N,2024-03,2024,3,13,-13.355771400849816,-13.723323797552224,2.615366133213168,-21.8720967119113,-22.034136780610176,3.3089301973251137,40.04137751160893
GL086539E27979N,2024-04,2024,4,12,-12.948676159689716,-13.269129395301643,2.585087068978151,-21.857740726129887,-22.07443756706705,3.158348803794163,40.04211629847528
GL086539E27979N,2024-05,2024,5,13,-14.25005398547422,-15.234058860542754,3.371842225981443,-22.012491327684792,-22.68604880355037,3.2958234301623808,40.17879916356816
GL086539E27979N,2024-06,2024,6,12,-14.775611537388151,-15.30616866034748,3.8125263296032585,-22.37236863259384,-22.445613951009665,3.763671940716544,40.17530063380749
GL086539E27979N,2024-07,2024,7,13,-16.451743778999205,-17.693051633546165,4.21746454014636,-23.961533161521924,-24.399991922264125,2.9189443373416704,40.111708712153145
GL086539E27979N,2024-08,2024,8,14,-17.02986499021049,-18.14101647237524,3.9325057764003897,-24.87421184193872,-25.174505349144344,3.4457595717222715,40.11350485732059
GL086539E27979N,2024-09,2024,9,11,-17.100276002630363,-18.03709248485833,4.207980216955345,-24.37014494229448,-24.68341793882237,3.3172464219476305,40.04147338327181
GL086539E27979N,2024-10,2024,10,14,-16.28947553494953,-16.9747763479303,2.843723565893503,-24.683278669455696,-25.31264886213956,3.450364055490666,40.10780559587948
GL086539E27979N,2024-11,2024,11,11,-14.876971733823872,-15.587456292870106,3.917795520692454,-21.796817764333603,-22.317655624272533,3.5030890204341305,40.03701840817288
GL086539E27979N,2024-12,2024,12,12,-13.638514159447483,-13.95121144331042,3.075819226502236,-20.98763810019732,-21.43021904597401,3.752556421456321,40.035139497529926
GL086539E27979N,2025-01,2025,1,13,-12.96493668622146,-13.45271669764642,2.7362630637509886,-21.06428009377103,-21.081162498300674,3.605546658131891,40.03149293011001
GL086539E27979N,2025-02,2025,2,12,-13.552518645057836,-14.29295083968945,3.0885142718316385,-20.261264603076377,-20.72036320950138,3.260106848265792,40.04135404044309
GL086539E27979N,2025-03,2025,3,13,-13.911696993625537,-13.975126000028457,3.109132282538164,-21.19209374292848,-21.679961164024327,3.4657374752291483,40.03538957249098
GL086539E27979N,2025-04,2025,4,12,-14.759609562575452,-14.693763447848887,3.8525025453472495,-21.489430070107524,-22.09555176405112,3.340750811348976,40.18788994209402
GL086539E27979N,2025-05,2025,5,11,-14.417531107676458,-14.943610342280682,3.924503076306548,-22.65052823974393,-23.55910009493788,3.788070825580197,39.990441559592114
GL086539E27979N,2025-06,2025,6,13,-16.43496514795989,-17.543574382945806,4.156300966533537,-24.35083540582604,-24.968156884746747,3.3789552964769705,40.18295527353902
GL086539E27979N,2025-07,2025,7,12,-16.303578564268506,-17.02690040494899,3.840562328752626,-24.60826763727453,-24.96694162465056,3.4528411324878823,40.178119056303856
GL086539E27979N,2025-08,2025,8,13,-17.16803029196261,-18.40139485508408,4.003633503374592,-24.694221568969,-25.15503062473772,2.974242064903793,40.03747429633403
GL086539E27979N,2025-09,2025,9,12,-17.059787814286672,-18.45839559569404,3.952976111598809,-25.00935081460658,-25.674919646683712,3.780462420427369,40.03372526320702
GL086539E27979N,2025-10,2025,10,13,-17.025067532952015,-18.215188505945257,3.3910518735883826,-25.249170303390645,-25.05313517842392,3.602902258213022,40.04296014308085
GL086539E27979N,2025-11,2025,11,14,-14.55722849045344,-14.667558687571466,2.985525605801739,-23.066937955963155,-23.87189053559464,3.196469890754631,40.104280697704574
GL086539E27979N,2025-12,2025,12,13,-11.741138047187263,-11.721635777034535,1.879841911926668,-20.31908350953569,-20.89265422208172,2.9919477594525468,40.03017415659488
GL086541E27672N,2015-01,2015,1,1,,,,,,,
GL086541E27672N,2015-02,2015,2,1,,,,,,,
GL086541E27672N,2015-03,2015,3,2,-8.387972197438318,-8.420090322672143,2.117249262110329,-14.884821090985644,-14.682078284211064,1.8898450995751228,39.26989986103915
GL086541E27672N,2015-04,2015,4,1,-15.61308974592053,-15.851659580528857,2.900861236097549,-21.58816605561367,-21.528239497508103,1.798851169189928,32.58206556419005
GL086541E27672N,2015-05,2015,5,1,,,,,,,
GL086541E27672N,2015-06,2015,6,0,,,,,,,
GL086541E27672N,2015-07,2015,7,0,,,,,,,
GL086541E27672N,2015-08,2015,8,0,,,,,,,
GL086541E27672N,2015-09,2015,9,0,,,,,,,
GL086541E27672N,2015-10,2015,10,3,-12.152371395025847,-12.131533034905438,3.459643119949327,-21.212687372827027,-21.36247870387811,2.4267989802276664,38.73882792740292
GL086541E27672N,2015-11,2015,11,1,,,,,,,
GL086541E27672N,2015-12,2015,12,0,,,,,,,
GL086541E27672N,2016-01,2016,1,0,,,,,,,
GL086541E27672N,2016-02,2016,2,0,,,,,,,
GL086541E27672N,2016-03,2016,3,0,,,,,,,
GL086541E27672N,2016-04,2016,4,0,,,,,,,
GL086541E27672N,2016-05,2016,5,0,,,,,,,
GL086541E27672N,2016-06,2016,6,0,,,,,,,
GL086541E27672N,2016-07,2016,7,0,,,,,,,
GL086541E27672N,2016-08,2016,8,0,,,,,,,
GL086541E27672N,2016-09,2016,9,0,,,,,,,
GL086541E27672N,2016-10,2016,10,6,-15.77866428173244,-16.317321279540348,2.7305846533112703,-22.79569470432037,-23.12006234691288,2.3399965705329,39.01143167649236
GL086541E27672N,2016-11,2016,11,5,-13.028929393278665,-12.907119894568924,3.229615506845049,-20.053411534301247,-20.476965931272325,3.6147294307117033,39.01188438034862
GL086541E27672N,2016-12,2016,12,5,-10.949149482569949,-10.909448858084405,2.7760920168405807,-17.243026861222365,-16.940260526288405,2.797779537252398,39.00985531421356
GL086541E27672N,2017-01,2017,1,5,-9.630189431587974,-9.440580351863202,1.9315210256932205,-17.54696658487907,-17.61233852957482,2.492903529480827,39.01729159872019
GL086541E27672N,2017-02,2017,2,17,-9.898522168595388,-9.799406835450243,1.626090252887911,-16.841310258366118,-16.53660553452266,2.028443070346842,38.99992934970641
GL086541E27672N,2017-03,2017,3,17,-10.002756273733189,-9.838299899363284,1.7135635825033375,-16.372936023661403,-16.240714092996303,1.391177735043253,39.31799107885024
GL086541E27672N,2017-04,2017,4,19,-10.068932501753071,-9.735316064965556,1.544378212847482,-17.567604649192873,-17.54065940969741,1.6268866821144072,39.24584757302238
GL086541E27672N,2017-05,2017,5,21,-10.501232486347664,-10.238807216394855,1.81381588931158,-17.990297683519728,-17.99037421652549,1.6211312705581582,39.3017248173741
GL086541E27672N,2017-06,2017,6,15,-9.09823235264677,-8.385817917292744,2.0486838638451523,-16.98831523257827,-16.636342840843636,1.8400942685724269,39.29525462496787
GL086541E27672N,2017-07,2017,7,19,-11.672409101855452,-10.778353415791036,2.8951936424960083,-19.36533851072937,-19.340643534899247,2.3804587056536595,39.3033455551343
GL086541E27672N,2017-08,2017,8,19,-13.819291264260691,-14.71608403180564,2.754999748834142,-20.29422265351264,-20.401205052062785,2.249951334228674,39.29854985949781
GL086541E27672N,2017-09,2017,9,22,-14.739520213601445,-15.19182587649869,2.7297516370259376,-21.97847879811108,-22.154532594442333,2.222161407593475,39.29943274525517
GL086541E27672N,2017-10,2017,10,20,-13.002337490644482,-13.276699800201431,2.865805542264567,-20.497419292050257,-20.587518560592294,2.183746796545438,39.29769856725135
GL086541E27672N,2017-11,2017,11,20,-11.865092004434992,-11.477456689024743,2.644089899090192,-19.02836501709253,-18.703693953579343,2.562685377915205,39.2992856960045
GL086541E27672N,2017-12,2017,12,21,-9.818968243635291,-9.21275642287604,2.5456141014684293,-17.184330731490444,-16.975815778327707,2.439541431169677,39.29944324861679
GL086541E27672N,2018-01,2018,1,21,-9.355099748618064,-9.28281537351201,1.957317457587029,-15.994494603635395,-15.53755756097335,2.120206343270343,39.29776730676885
GL086541E27672N,2018-02,2018,2,18,-9.54462045106376,-9.402355836093989,1.7332309032724136,-16.62810782406765,-16.477024849244458,1.8554209250609937,39.29860282070984
GL086541E27672N,2018-03,2018,3,22,-9.297060226274796,-9.333805190031914,1.6034140701113806,-16.72357247302048,-16.61579778822607,1.458435239648127,39.2978017570366
GL086541E27672N,2018-04,2018,4,19,-13.28854189981479,-13.2368300034712,1.47323747689385,-22.03546773945504,-22.083010469183687,1.7274341153392854,39.30598010159979
GL086541E27672N,2018-05,2018,5,21,-10.44479808725393,-10.11883729180448,1.357128507552453,-18.622035615345425,-18.51667637005816,1.3879396735550538,39.29698434843205
GL086541E27672N,2018-06,2018,6,19,-9.584032111598356,-9.216984591258786,2.3358149791043714,-17.882076867880382,-17.691951540029454,1.97035022983784,39.30519154380372
GL086541E27672N,2018-07,2018,7,21,-11.869331634970688,-11.90881428723818,2.647812622456698,-20.052522541776685,-20.059265369151515,2.270655678458537,39.299986488052056
GL086541E27672N,2018-08,2018,8,21,-13.808317476072853,-14.553540946323048,3.034741450083824,-20.80346275920768,-21.124381476727347,2.5638825314147784,39.30215530905984
GL086541E27672N,2018-09,2018,9,18,-14.624940242952537,-15.609326041705598,2.8595243401847186,-21.91935727725977,-22.023834718586954,2.67026207521466,39.29971599137664
GL086541E27672N,2018-10,2018,10,21,-13.751319696413882,-13.147271012539385,2.898876651411328,-21.605458189512746,-21.14612787800751,2.790890554747187,39.30043836027368
GL086541E27672N,2018-11,2018,11,18,-11.021135619273505,-10.19930123646568,2.864838361667287,-18.70161948484508,-17.62566397891147,2.867114532430417,39.295574731959896
GL086541E27672N,2018-12,2018,12,22,-10.722364518495745,-10.391340606411095,2.203545929603248,-17.6308517387202,-17.213804812725794,2.049998009228036,39.3002800422425
GL086541E27672N,2019-01,2019,1,21,-9.631706907323592,-9.467858868209683,1.7243776000984827,-17.209151887384397,-16.961847294001053,1.8596384174038327,39.29605478860298
GL086541E27672N,2019-02,2019,2,19,-9.412877061652816,-9.403778066927403,1.45042909167114,-16.099430214532774,-15.970761463640144,1.5062912978252303,39.29835541888694
GL086541E27672N,2019-03,2019,3,20,-9.90463932080858,-9.646758765609723,1.779301661459034,-16.913919758299148,-16.84997069078657,1.6061694162043998,39.29484622512671
GL086541E27672N,2019-04,2019,4,20,-12.755092226789472,-12.918070467195411,1.5750442819349002,-21.777475352612573,-21.703887612722102,1.6030906779523897,39.29620392219079
GL086541E27672N,2019-05,2019,5,19,-10.436742375190647,-10.256928027631126,1.600839879599332,-18.973828466216894,-18.802306122270657,1.9867118705372544,39.30233718020309
GL086541E27672N,2019-06,2019,6,21,-9.83097729041998,-9.342333149108766,2.3149226466357686,-18.87037321024197,-18.841939201059525,2.087326606193937,39.300849933219546
GL086541E27672N,2019-07,2019,7,17,-11.331549986549764,-11.034670468891791,2.8120620636913363,-19.81175945147352,-19.944566700055493,2.190374518175844,39.30407170620414
GL086541E27672N,2019-08,2019,8,22,-14.074445606247272,-14.440897595839782,3.0182554226331857,-21.96424117344936,-22.13768316712701,2.411036363887998,39.29638144599393
GL086541E27672N,2019-09,2019,9,21,-13.953605325882078,-14.65155040601992,2.853289206627486,-21.46251528172176,-21.69371828092611,2.5820276811607425,39.30178276970656
GL086541E27672N,2019-10,2019,10,26,-14.869470680254487,-15.449118050141308,2.753574046357146,-23.102393322261687,-22.97684278276484,2.619423797971084,39.26197984331176
GL086541E27672N,2019-11,2019,11,25,-12.389930273048211,-11.911380819765542,2.793877931179056,-20.33294814586424,-19.75012480915499,3.0296263233589613,39.29462229444841
GL086541E27672N,2019-12,2019,12,25,-10.442735310479096,-10.205856309764227,1.8378757895853524,-18.397511588418155,-18.109299012415875,2.586943182411253,39.012804984572384
GL086541E27672N,2020-01,2020,1,23,-9.989231794438728,-9.778361685740569,1.5392074475940172,-17.666564956004294,-17.800208375043958,2.0823523377932704,39.29866254015649
GL086541E27672N,2020-02,2020,2,18,-8.938467107749705,-8.922023635666784,1.769324717465679,-16.25798884556403,-16.21953666599325,2.0232445110027766,39.565571572215006
GL086541E27672N,2020-03,2020,3,22,-9.925960864659023,-10.007839032428103,1.3242648446173089,-17.491237449573198,-17.50620704193469,1.5707200050101615,39.57287889092997
GL086541E27672N,2020-04,2020,4,20,-13.941653576031904,-13.764129663140553,1.28395729709609,-22.44953778440481,-22.435505599483623,1.1291524669193225,39.568266109699216
GL086541E27672N,2020-05,2020,5,22,-14.591663978107,-14.64964515697794,1.7713452989372576,-23.571722195740275,-23.52991330745748,1.6231471864062126,39.57364574892531
GL086541E27672N,2020-06,2020,6,19,-12.421091642842416,-12.211835644080486,2.534196948641171,-20.298582471528512,-20.216928166959264,1.9045040224794056,39.573188591696216
GL086541E27672N,2020-07,2020,7,23,-14.01836570160019,-14.71864969448218,2.919014601436627,-20.67336972817025,-20.95957343011708,2.238485492432209,39.572772993300354
GL086541E27672N,2020-08,2020,8,21,-14.948014196014595,-15.725606249336174,2.813175782701644,-22.084276189742354,-22.133061932628213,2.306268114104393,39.57386786333807
GL086541E27672N,2020-09,2020,9,19,-14.061949238059036,-14.766879230723651,3.1443724443684826,-21.090894609058875,-21.06130469663331,2.602920034327054,39.569476194970605
GL086541E27672N,2020-10,2020,10,19,-14.666098026943212,-14.81068216739055,2.8596020440360546,-22.712911738374643,-22.34246048569103,2.1339201897742623,39.49408060714499
GL086541E27672N,2020-11,2020,11,17,-11.471780742335175,-10.901572680157742,3.010454070345367,-19.00779557919431,-18.45487009129669,2.8899877126767115,39.42182033643101
GL086541E27672N,2020-12,2020,12,18,-10.41813164738768,-10.451747737857172,2.1127932000111267,-17.861421193401405,-17.536840865848024,2.313390761065771,39.41872656079649
GL086541E27672N,2021-01,2021,1,17,-9.349273396184335,-8.867399558072151,1.87091182979742,-16.482794179955118,-16.087270648374474,2.070724994822088,39.42515614239216
GL086541E27672N,2021-02,2021,2,16,-9.725823998851082,-9.856374855140462,1.7225461596306415,-17.047984515959097,-16.9732774256539,1.9414787839262524,39.41923951367944
GL086541E27672N,2021-03,2021,3,17,-9.644183819765209,-9.740037045594612,1.914030618229309,-17.64587506060511,-17.64260983719642,1.4709297388855087,39.42140434788738
GL086541E27672N,2021-04,2021,4,19,-9.577968956458603,-9.509905038145092,1.843311370042443,-18.16841072298806,-18.158297766871776,1.7671842807564522,39.42699429208111
GL086541E27672N,2021-05,2021,5,18,-10.425509938871151,-10.480985221175,1.6800965066740574,-19.35263927973642,-19.300088235927088,1.5912947039531788,39.4219755192784
GL086541E27672N,2021-06,2021,6,17,-11.32776952377121,-10.958690073201046,2.6968603569933407,-19.487817939709974,-19.40350451245427,2.1457700999104943,39.42317529123024
GL086541E27672N,2021-07,2021,7,19,-13.842318845055724,-14.153656544098332,3.000622189708864,-21.07092851692632,-21.35652721125654,2.5044603242747896,39.42303921176837
GL086541E27672N,2021-08,2021,8,18,-14.274442590038054,-14.788861376051742,2.767828962997557,-20.98343678320333,-21.61520823181175,2.459442182588786,39.422309672757294
